data_rho1;data_rho2;data_rho3;data_rho4;data_rho5;data_rho6;data_rho7;data_rho8;data_rho9;data_rho10;data_rho11;data_rho12;data_rho13;data_rho14;data_rho15;data_rho16;data_rho17;data_rho18;data_rho19;data_rho20;data_rho21;data_rho22;data_rho23;data_rho24;data_rho25;data_rho26;data_rho27;data_rho28;data_rho29;data_rho30;data_rho31;data_rho32;data_rho33;data_rho34;data_rho35;data_rho36;data_rho37;data_rho38;data_rho39;data_rho40;data_rho41;data_rho42;data_rho43;data_rho44;data_rho45;data_rho46;data_rho47;data_rho48;data_rho49;data_rho50;data_rho51;data_rho52;data_rho53;data_rho54;data_rho55;data_rho56;data_rho57;data_rho58;data_rho59;data_rho60;data_rho61;data_rho62;data_rho63;data_rho64;data_rho65;data_rho66;data_rho67;data_rho68;data_rho69;data_rho70;data_rho71;data_rho72;data_rho73;data_rho74;data_rho75;data_rho76;data_rho77;data_rho78;data_rho79;data_rho80;data_rho81;data_rho82;data_rho83;data_rho84;data_rho85;data_rho86;data_rho87;data_rho88;data_rho89;data_rho90;data_rho91;data_rho92;data_rho93;data_rho94;data_rho95;data_rho96;data_rho97;data_rho98;data_rho99;data_rho100;data_rho101;data_rho102;data_rho103;data_rho104;data_rho105;data_rho106;data_rho107;data_rho108;data_rho109;data_rho110;data_rho111;data_rho112;data_rho113;data_rho114;data_rho115;data_rho116;data_rho117;data_rho118;data_rho119;data_rho120;data_rho121;data_rho122;data_rho123;data_rho124;data_rho125;data_rho126;data_rho127;data_rho128;data_rho129;data_rho130;data_rho131;data_rho132;data_rho133;data_rho134;data_rho135;data_rho136;data_rho137;data_rho138;data_rho139;data_rho140;data_rho141;data_rho142;data_rho143;data_rho144;data_rho145;data_rho146;data_rho147;data_rho148;data_rho149;data_rho150;data_rho151;data_rho152;data_rho153;data_rho154;data_rho155;data_rho156;data_rho157;data_rho158;data_rho159;data_rho160;data_rho161;data_rho162;data_rho163;data_rho164;data_rho165;data_rho166;data_rho167;data_rho168;data_rho169;data_rho170;data_rho171;data_rho172;data_rho173;data_rho174;data_rho175;time;volt;current;Volume;Aspect_Ratio;Integr_Surface_Area;centred_z;ST
0.711719664;0.712492306;0.71267021;0.713470291;0.711422853;0.710760119;0.710042841;0.706749632;0.706204478;0.703961598;0.702690944;0.699011965;0.695750175;0.694498571;0.689592477;0.688088834;0.685091901;0.680628753;0.677092145;0.6744658;0.670363715;0.667146664;0.66446741;0.660509513;0.657627031;0.653377999;0.650677599;0.646688242;0.644550292;0.641670082;0.640218952;0.636552274;0.634015498;0.631388769;0.630123033;0.629694291;0.62662987;0.624426835;0.623061768;0.622519473;0.622782664;0.623448855;0.622374681;0.621710856;0.621850909;0.622800202;0.621212329;0.623781949;0.62380776;0.624647823;0.62631362;0.628827286;0.628715679;0.629646811;0.632434988;0.633414075;0.636743574;0.640181862;0.642500323;0.644867697;0.64820323;0.650726636;0.653777017;0.657229223;0.66053969;0.663363258;0.667349646;0.670873498;0.672918791;0.675855506;0.679700362;0.682067657;0.68557466;0.689615159;0.692374582;0.69531;0.695764647;0.699663479;0.701326173;0.70384652;0.703772498;0.705547413;0.706331049;0.708941185;0.709086828;0.710145199;0.708778649;0.708335294;0.708807325;0.710199062;0.707566212;0.705682589;0.704949094;0.704771541;0.700586602;0.699873536;0.697441772;0.693395672;0.691961247;0.688310347;0.685446792;0.68337951;0.680320656;0.6770921;0.672393524;0.670993016;0.668107577;0.663741458;0.660254572;0.657624942;0.653489886;0.650944244;0.647716744;0.646064395;0.642834443;0.640397291;0.638241084;0.635465215;0.632696087;0.629450534;0.627598155;0.625633589;0.624995347;0.62397586;0.622718556;0.621104348;0.620314869;0.62033082;0.617798484;0.619421587;0.618501825;0.618384506;0.619069735;0.619801619;0.619505224;0.619250161;0.619795929;0.621160354;0.623358373;0.626059368;0.62682857;0.628073594;0.630182604;0.633184605;0.635063227;0.638130731;0.64021787;0.643146713;0.644744717;0.648536299;0.65076647;0.653821739;0.657710074;0.660738851;0.665682759;0.667432344;0.672432763;0.673583503;0.678024181;0.6809955;0.68490519;0.687318022;0.690685543;0.692511162;0.695616318;0.699093186;0.701275679;0.702470532;0.705946585;0.707865884;0.710178479;0.71002156;0.710781928;0.712456447;0.711711097;970.0514116;8;0.271;1.316093797;0.8735363;4.371748337;-1.643333333;72.8
0.716757172;0.714288534;0.716085572;0.715465463;0.712471244;0.713611686;0.712210238;0.710722513;0.709086296;0.707030419;0.704159915;0.701359781;0.69879733;0.696181437;0.691351101;0.689923534;0.686597946;0.682620247;0.679167413;0.674252005;0.670855567;0.667108352;0.66483993;0.661071949;0.657826241;0.653680721;0.6510495;0.647160222;0.644242365;0.642279966;0.638479843;0.637311761;0.634353577;0.632294631;0.631100254;0.627256214;0.626676081;0.625620473;0.624327008;0.623858087;0.620840198;0.62199045;0.62060292;0.620022353;0.620243179;0.621268723;0.619757465;0.622403267;0.622501204;0.623414573;0.625153332;0.627737429;0.62769773;0.628592425;0.631474291;0.635071463;0.636014466;0.639490608;0.641922915;0.644556235;0.647783486;0.650378252;0.65448897;0.657049734;0.660445123;0.664684991;0.667427148;0.671038281;0.675544853;0.67857846;0.680135984;0.68500808;0.688422366;0.690339926;0.693200699;0.697045707;0.699352381;0.702654084;0.704350654;0.704838642;0.708285301;0.7091708;0.710953085;0.711193176;0.713274874;0.711637761;0.713696229;0.713340229;0.710573579;0.712061818;0.711128607;0.707743545;0.706060268;0.706238013;0.702905044;0.699606967;0.698830263;0.69555112;0.691894037;0.689902552;0.686365366;0.68378734;0.679712719;0.676579582;0.674363931;0.670664083;0.665500167;0.6635894;0.660189102;0.655290734;0.653594453;0.65037903;0.645614379;0.644032372;0.640105451;0.63707658;0.634986905;0.633694168;0.629737325;0.626972985;0.624409902;0.623052367;0.622529609;0.619352811;0.619268382;0.618948432;0.617673072;0.615000434;0.615916347;0.614285086;0.614714977;0.616749083;0.614175434;0.615733142;0.614741031;0.617918133;0.618536744;0.61997214;0.620993219;0.621876562;0.624197325;0.624329001;0.627787464;0.629450329;0.632680362;0.635063338;0.636578262;0.641289436;0.642580325;0.647551364;0.649315872;0.653700823;0.657673714;0.660134347;0.663457937;0.667655542;0.67037227;0.673986145;0.678520084;0.68158648;0.684103569;0.688106801;0.691577552;0.693509256;0.696433298;0.700316895;0.702617747;0.705936085;0.707570358;0.709075175;0.711469141;0.712692292;0.715497927;0.7140083;0.716688439;971.0514019;8;0.271;1.322055987;0.865116279;4.394062035;-1.661666667;72.8
0.715034908;0.712413786;0.714052571;0.713270282;0.713410579;0.711086725;0.709658406;0.709064097;0.706035865;0.70379599;0.702128596;0.699206767;0.694976268;0.693778513;0.690739275;0.687263377;0.684213329;0.679697091;0.676107498;0.673425794;0.669270582;0.665997425;0.663585767;0.659674633;0.656605418;0.651997353;0.649722671;0.645698002;0.642978906;0.64060797;0.638513383;0.635416864;0.632345623;0.630178537;0.628872526;0.626974974;0.625300465;0.623055343;0.621650231;0.621061946;0.62128069;0.618954014;0.620776561;0.620061618;0.620151905;0.621044439;0.619397646;0.62190885;0.621871769;0.622643022;0.624241361;0.626681485;0.627029098;0.630660993;0.632174448;0.634564726;0.636942064;0.638351462;0.64263551;0.644212131;0.646589223;0.649763448;0.653743783;0.656806093;0.659937614;0.663524581;0.668482221;0.671952535;0.673941971;0.67682561;0.68061755;0.682932008;0.688605898;0.690374557;0.693363161;0.696766009;0.699560497;0.702049525;0.703579242;0.706092178;0.707643866;0.7086804;0.710023075;0.712551942;0.712621978;0.71360853;0.712175552;0.711669682;0.712083909;0.7134196;0.712342509;0.7088116;0.707531813;0.70752247;0.703544732;0.702111589;0.69957705;0.69577021;0.694852489;0.691237096;0.688366727;0.686184876;0.68193628;0.678638813;0.676260862;0.672406239;0.669455486;0.66502661;0.661479618;0.658797703;0.654608123;0.651254957;0.648728373;0.646957458;0.642705583;0.639467818;0.637182932;0.635803719;0.631568024;0.62932699;0.62825541;0.625375598;0.623717492;0.623856993;0.621359113;0.619705477;0.61887048;0.618843359;0.616265365;0.617838191;0.616870326;0.616702103;0.617330622;0.618764499;0.617653407;0.617446878;0.621212352;0.621441517;0.621237528;0.624217415;0.624670865;0.627244506;0.630531637;0.630636602;0.634294168;0.635465917;0.638687862;0.640844916;0.643929233;0.647542601;0.650427389;0.653047378;0.656556161;0.661235586;0.664419624;0.668474356;0.671049424;0.674519956;0.678907947;0.681826626;0.683239018;0.686232824;0.691360162;0.693134174;0.696253707;0.699610098;0.701739782;0.702916458;0.706302615;0.708189044;0.710440897;0.71022276;0.710922707;0.712537111;0.714644222;972.0513918;8;0.272;1.320508883;0.867132867;4.526942682;-1.648333333;72.8
0.715044124;0.715791191;0.714123135;0.713702517;0.713544929;0.714152581;0.711537231;0.709361454;0.706630258;0.704349109;0.703043064;0.700140173;0.69820907;0.694749649;0.691210518;0.688276884;0.685248234;0.680756863;0.677192489;0.674533294;0.670406814;0.665590395;0.662424058;0.658540259;0.655495857;0.652101516;0.647121407;0.644140345;0.641954346;0.638250165;0.637148528;0.633204736;0.631195494;0.628090015;0.626843116;0.626037625;0.623369618;0.621169902;0.619804056;0.619256664;0.619510131;0.617216567;0.61907173;0.618384949;0.618500939;0.616079938;0.617794479;0.616963914;0.620307905;0.621095751;0.622708529;0.621698098;0.624982094;0.625618511;0.627616047;0.631171276;0.632675641;0.635477977;0.638216504;0.640461129;0.643662826;0.647877444;0.650094133;0.654921337;0.658209313;0.659985286;0.663166485;0.668463182;0.670473788;0.673370063;0.677170356;0.681757719;0.685167366;0.687210341;0.689635234;0.693308486;0.695592321;0.69855116;0.70159499;0.704084532;0.70398074;0.705029465;0.706477961;0.709058573;0.709174822;0.710202392;0.708809098;0.71043452;0.708776876;0.710141868;0.709081703;0.705567322;0.705504845;0.70459637;0.701062023;0.700304543;0.697793429;0.69375618;0.691631489;0.688589937;0.685050239;0.682265195;0.678081954;0.677250996;0.672527295;0.668723237;0.665817879;0.661429111;0.659153458;0.655265458;0.653460279;0.650133762;0.645290204;0.643567692;0.640153356;0.637007824;0.634807376;0.63278211;0.629338465;0.628355646;0.627292099;0.624427588;0.621723111;0.621911493;0.61946044;0.61784673;0.617053645;0.617061334;0.616861599;0.616124291;0.615182952;0.615043383;0.6156982;0.617152841;0.616063896;0.619138492;0.619658647;0.620996388;0.619956935;0.622704939;0.625618863;0.62779472;0.629871836;0.630507415;0.63299097;0.635890447;0.639711393;0.641891493;0.644864613;0.648631199;0.650833983;0.65386214;0.657723524;0.662431124;0.665639659;0.66972963;0.672336816;0.675843108;0.678969383;0.683229549;0.684687427;0.689537391;0.692082085;0.695400512;0.69752556;0.700856603;0.703515338;0.706139529;0.708223909;0.711418489;0.711388347;0.713476092;0.71419584;0.715831484;0.715053981;973.0514095;8;0.272;1.31527038;0.864801865;4.368538844;-1.666666667;72.8
0.715033339;0.715737212;0.71433351;0.714615957;0.713364839;0.714424299;0.712256612;0.710598625;0.707239212;0.707222787;0.703547687;0.700591654;0.698526761;0.695105594;0.692568379;0.688543478;0.685469863;0.682400591;0.679707831;0.674636077;0.672825464;0.66717918;0.664763523;0.660844083;0.657767854;0.653148588;0.651727741;0.647882528;0.644803783;0.642674369;0.637687385;0.637370305;0.634277908;0.632070015;0.630732073;0.626742596;0.627096579;0.624828453;0.623399115;0.622789414;0.622991969;0.620648927;0.619120315;0.621732614;0.621813457;0.61935973;0.621047871;0.620194962;0.623518705;0.624291462;0.625893748;0.624876952;0.62815759;0.628796204;0.630611972;0.632626159;0.635883483;0.63825537;0.641468172;0.643748296;0.646985019;0.650996214;0.652586599;0.655006466;0.658257479;0.662348614;0.666881393;0.668475268;0.672732917;0.675597117;0.679370254;0.681668831;0.686711649;0.689067041;0.691752209;0.695405745;0.697526694;0.700390594;0.701976084;0.704421955;0.70536404;0.707100178;0.709850879;0.709227528;0.70929957;0.710288054;0.710073116;0.711668618;0.708738798;0.710060787;0.708957887;0.707223679;0.706115235;0.704348035;0.701736011;0.700023463;0.697418401;0.69426726;0.691164002;0.689004907;0.685313174;0.682584833;0.680789815;0.677492257;0.672716937;0.669689809;0.665929035;0.663865281;0.660306611;0.655257832;0.653418306;0.650053462;0.647513882;0.645082719;0.640865285;0.637659003;0.635406706;0.634052799;0.629836884;0.627967972;0.626866096;0.626259592;0.622048008;0.622197369;0.619705184;0.618056069;0.617769882;0.617195976;0.617964788;0.616183708;0.617491244;0.618366114;0.615649915;0.617071694;0.619301491;0.618980886;0.619466488;0.62076394;0.622894024;0.624308331;0.626224674;0.627401503;0.629431269;0.632357265;0.633142522;0.637232487;0.63913378;0.642098709;0.645791212;0.648765737;0.650929694;0.655044091;0.65774259;0.662412058;0.665583752;0.669633941;0.672202355;0.675667138;0.679701666;0.682969666;0.684646754;0.689189932;0.692506166;0.694289253;0.697030031;0.70077661;0.702916761;0.706066607;0.707509496;0.709956691;0.710485635;0.71361733;0.714293241;0.715888403;0.715070158;974.0513935;8;0.271;1.319875736;0.869463869;4.3659834;-1.66;72.8
0.713364277;0.714057085;0.712335484;0.711529187;0.711639082;0.709286837;0.708237074;0.707262703;0.704129353;0.703714294;0.700429392;0.696879945;0.694945469;0.691472482;0.688962205;0.684964685;0.681913739;0.679780909;0.676176639;0.671105232;0.668374288;0.663649836;0.661222298;0.65729051;0.654197645;0.649559357;0.648020808;0.644021709;0.64102233;0.638964643;0.635893115;0.633544208;0.630739051;0.628573698;0.627276116;0.623318446;0.62370291;0.621455969;0.620042487;0.61945018;0.61965994;0.617319944;0.615794621;0.618402453;0.618473039;0.616009385;0.617680547;0.617309681;0.620103374;0.620846377;0.622410737;0.623336404;0.624587513;0.626661332;0.629425923;0.630385875;0.632118758;0.636204852;0.637885415;0.641906233;0.644283447;0.647454975;0.651428242;0.653841735;0.657085969;0.66117023;0.663753417;0.667197286;0.671523514;0.674374365;0.678134871;0.680412662;0.683618318;0.687772566;0.69043354;0.694060452;0.696154883;0.698701558;0.700682329;0.702756412;0.703852964;0.706796668;0.708426218;0.707579315;0.710936722;0.708635336;0.710529421;0.7100027;0.710398211;0.708372467;0.707256473;0.707052268;0.704378752;0.702588539;0.701689018;0.699717387;0.695580853;0.693794216;0.692521703;0.689163355;0.686238429;0.681429233;0.679635924;0.676338797;0.67156462;0.670097769;0.667138818;0.662697757;0.659138304;0.656437971;0.65222844;0.648852073;0.646298871;0.642187856;0.641017536;0.63780275;0.635537611;0.633637414;0.62994774;0.626669902;0.625495178;0.622790589;0.622119747;0.621545644;0.619760619;0.618099168;0.617260961;0.617224965;0.61463522;0.616198933;0.615214716;0.615030042;0.615642122;0.617052677;0.615919359;0.617795319;0.619408459;0.620714864;0.622023893;0.622327971;0.622622003;0.627314657;0.628185852;0.629698253;0.632346511;0.635014608;0.638801346;0.640944131;0.643878957;0.647606064;0.649767563;0.652752892;0.656569676;0.658870053;0.664389934;0.666693073;0.670984322;0.674433227;0.676404295;0.681700796;0.683093443;0.685409217;0.69088296;0.69292652;0.69563882;0.699350863;0.701755457;0.704567316;0.705243889;0.706596867;0.708837458;0.711968695;0.712641677;0.713475383;0.713406824;975.0513792;8;0.271;1.31000222;0.86682243;4.340312232;-1.613333333;72.8
0.718427303;0.719306374;0.721106124;0.717169728;0.71748966;0.715349753;0.714112326;0.713786767;0.710894106;0.708866641;0.705359108;0.702550774;0.700713809;0.697357677;0.692521683;0.688666609;0.685765387;0.681394516;0.677956138;0.673050493;0.67064946;0.665926399;0.66366599;0.65990242;0.654613838;0.651679028;0.646825086;0.643590276;0.64151475;0.638356553;0.634824755;0.633544864;0.630653627;0.62865524;0.625467393;0.623717521;0.620805926;0.619673413;0.620189457;0.617087685;0.617462993;0.615289427;0.61725956;0.616685831;0.616913783;0.61460059;0.616422497;0.61569845;0.619149383;0.620042744;0.620186895;0.620906688;0.624247478;0.624987577;0.626569767;0.629020253;0.632382055;0.635748647;0.638160517;0.640896376;0.643857733;0.648212718;0.650912957;0.653491781;0.656900735;0.661149972;0.664280763;0.66750998;0.672009448;0.675036098;0.678971283;0.681433377;0.687253172;0.689165373;0.692025511;0.695860802;0.698157513;0.7022066;0.703932115;0.70651776;0.70951224;0.710832838;0.712610704;0.711916701;0.712145934;0.713294783;0.715357622;0.71500736;0.713443787;0.713748822;0.712827393;0.709458373;0.710209506;0.707509864;0.704679262;0.702423946;0.700047181;0.697409031;0.69308913;0.691086926;0.687540761;0.684955653;0.680878866;0.677745632;0.675526666;0.671830946;0.666662921;0.664299622;0.659004078;0.656470523;0.653859724;0.649213129;0.646824732;0.644004927;0.639983476;0.637337627;0.63488568;0.632519067;0.629651178;0.626548384;0.624339691;0.622992148;0.622472485;0.619305364;0.616993807;0.615511971;0.614846469;0.61497686;0.615901884;0.614275832;0.613448944;0.613420167;0.61418367;0.615747715;0.614763533;0.614662218;0.616508286;0.616586956;0.618832604;0.621932232;0.622805734;0.625539842;0.626451553;0.628813358;0.632771757;0.633876873;0.639793628;0.642452699;0.645536217;0.647692399;0.651729523;0.654871935;0.658849882;0.661316305;0.667007738;0.66885543;0.673960325;0.677600481;0.679763815;0.684871843;0.686871953;0.691518598;0.695406991;0.697526048;0.701717471;0.70434703;0.70673017;0.708640456;0.71184716;0.714125709;0.716497179;0.716409253;0.717244475;0.719004352;0.71835375;976.0513494;8;0.271;1.326760682;0.858468677;4.54791025;-1.591666667;72.8
0.720065186;0.720879509;0.721166308;0.721347005;0.71887504;0.718686826;0.716027405;0.715000836;0.712056456;0.71138744;0.708776864;0.704838212;0.702617551;0.699383228;0.696688328;0.692728189;0.689724381;0.685266514;0.681740769;0.67912362;0.675041973;0.671135945;0.667167065;0.663346419;0.660370877;0.655857682;0.652151978;0.649258925;0.647167865;0.643130288;0.640475025;0.638018305;0.634993878;0.632870673;0.63161323;0.627709142;0.628144049;0.625956603;0.624610441;0.624084236;0.621023831;0.622110874;0.620669652;0.620034117;0.620204383;0.621178361;0.622961517;0.622204202;0.622250569;0.623106025;0.625300879;0.62731905;0.629845351;0.631481666;0.633093071;0.635580948;0.638991421;0.639939518;0.643245852;0.647308539;0.649747724;0.652988084;0.656557515;0.65952869;0.662863539;0.667045228;0.669734317;0.673293344;0.677745552;0.680731881;0.684637577;0.687070193;0.690886736;0.694775434;0.697701415;0.701463332;0.703770541;0.70707877;0.708789789;0.711497782;0.712149503;0.714519621;0.714690553;0.717233481;0.717372112;0.718435399;0.717087577;0.716669641;0.71717877;0.715278284;0.714296825;0.714234325;0.711714347;0.710085472;0.708279787;0.706070947;0.703633354;0.700764118;0.697647152;0.694219203;0.691485804;0.689151336;0.684963979;0.681732747;0.677029085;0.673258501;0.6703934;0.66604784;0.662589007;0.659988384;0.655884511;0.652617563;0.650180564;0.646185909;0.642987755;0.640582299;0.636533612;0.634582676;0.630702;0.630924436;0.628589428;0.625127285;0.623041739;0.623223732;0.620813963;0.619245059;0.618494776;0.618547555;0.616052427;0.617706281;0.616816524;0.616729092;0.617438568;0.616068878;0.617921531;0.617683791;0.619014103;0.619629766;0.621840035;0.624911327;0.625335244;0.62754108;0.628705189;0.631715064;0.634813058;0.636763152;0.639351087;0.643990121;0.64700164;0.650586458;0.653059358;0.656138021;0.660052756;0.662460462;0.668090663;0.672240562;0.674919482;0.678500507;0.683006234;0.686047674;0.688836319;0.692536758;0.696000215;0.697931846;0.703411032;0.704754333;0.707785382;0.710861772;0.712061462;0.714726242;0.71554797;0.71830802;0.719070658;0.720756031;0.720035438;977.0513728;8;0.27;1.344826978;0.861111111;4.483571874;-1.645;72.8
0.71502497;0.715697101;0.713954169;0.71313001;0.713226306;0.711275779;0.711433836;0.709757839;0.709048316;0.706648303;0.702652729;0.70142797;0.697677982;0.695598958;0.691590329;0.689163535;0.684445794;0.682275279;0.678632706;0.675900623;0.671693327;0.668378135;0.664740934;0.660664312;0.657673398;0.654236652;0.65051154;0.64737526;0.645148835;0.641278653;0.639994467;0.635926707;0.634276587;0.630927591;0.62924705;0.628736411;0.625587057;0.624939205;0.625252665;0.62380106;0.621410578;0.62238971;0.620829162;0.620078433;0.620129483;0.62098309;0.622649262;0.621773222;0.621695817;0.623480263;0.623987674;0.626384543;0.629652935;0.630279847;0.631749204;0.634092841;0.637308573;0.639735785;0.642920339;0.644457977;0.648441153;0.649933901;0.653814635;0.656255633;0.659474061;0.663533854;0.668408564;0.669519113;0.673831613;0.676668485;0.680418447;0.682689869;0.687237966;0.690042769;0.692705;0.696335627;0.698438442;0.700729154;0.702993297;0.704690725;0.707953683;0.708648503;0.710242449;0.709360147;0.71041801;0.710354472;0.712223225;0.711672485;0.712042816;0.709998565;0.708863661;0.708642827;0.705955537;0.704155002;0.703243355;0.69976216;0.697526449;0.695334505;0.692788668;0.688072075;0.686844391;0.684069682;0.679794789;0.676470832;0.674070693;0.670184657;0.667201131;0.662742044;0.65915613;0.656437039;0.652206261;0.648809561;0.646236638;0.643614558;0.641154374;0.638616126;0.634433028;0.632592761;0.630814322;0.628757472;0.62633328;0.624774717;0.622689096;0.620688972;0.620531616;0.619923028;0.6190492;0.617416999;0.616366721;0.6172238;0.616898357;0.616690894;0.617284255;0.61533584;0.617529237;0.61717504;0.617618564;0.619311058;0.620959128;0.623894964;0.624188323;0.625305054;0.628417087;0.630134313;0.633922263;0.635174725;0.6389467;0.641065355;0.643975901;0.647680407;0.649820002;0.655147259;0.656580756;0.661219652;0.664362088;0.668372896;0.67090764;0.674337328;0.67868381;0.68155585;0.685142235;0.687681376;0.690950478;0.69267162;0.696714395;0.69904518;0.703702512;0.704199855;0.707108763;0.708423085;0.710630999;0.712914018;0.714372648;0.715933359;0.715082742;978.0513504;8;0.271;1.320509291;0.867132867;4.405274033;-1.655;72.8
0.716026935;0.715632514;0.717182971;0.71631781;0.716053482;0.713976687;0.712473597;0.711879434;0.708720231;0.70641932;0.704987327;0.702794153;0.698192642;0.694869417;0.691986968;0.690310048;0.684732057;0.682511543;0.678814973;0.675836071;0.6717767;0.66840936;0.663555086;0.661882495;0.656398695;0.654074579;0.650194822;0.647311942;0.644165438;0.641972047;0.637774349;0.636552641;0.633373673;0.631102947;0.629700952;0.628412637;0.625939373;0.62360305;0.62210764;0.62143506;0.621567995;0.621816568;0.62089718;0.620098811;0.620104172;0.620915072;0.621539631;0.621609406;0.621489368;0.622175085;0.623944169;0.626032053;0.628238344;0.629820355;0.631237545;0.633634554;0.636717299;0.640135109;0.642169889;0.644759423;0.647547125;0.651731729;0.654031944;0.658731502;0.661895669;0.665905483;0.668417575;0.671798851;0.676063404;0.678864054;0.682573695;0.684808855;0.690400435;0.692091308;0.694721072;0.698329126;0.700658591;0.703459689;0.706289986;0.708605442;0.710820952;0.712387714;0.713904881;0.713407612;0.715288484;0.713810186;0.715616955;0.715012102;0.715333509;0.713240893;0.712064609;0.711806256;0.709084943;0.707255346;0.706319539;0.70354216;0.700882846;0.698363382;0.695929801;0.693629295;0.689797656;0.686937825;0.682583043;0.679182243;0.676713329;0.672760443;0.66971547;0.665199683;0.661562937;0.658790311;0.654513258;0.652142977;0.64846273;0.644590094;0.643309649;0.640738742;0.636535038;0.633289007;0.632729476;0.629337827;0.626854108;0.625244508;0.624473671;0.621052913;0.62193392;0.620189291;0.61926984;0.61915611;0.616493148;0.617985544;0.61693233;0.616682123;0.617229869;0.618348525;0.617384619;0.616982652;0.620656737;0.620109093;0.620621722;0.623508223;0.623750101;0.628274522;0.630355451;0.630368342;0.633257664;0.635541603;0.639260397;0.642561815;0.644197512;0.647855165;0.652313219;0.655221816;0.658965493;0.661202842;0.664864424;0.668258489;0.673116472;0.676505125;0.67841217;0.683651692;0.685943183;0.689714516;0.692952121;0.69465335;0.697310041;0.702073407;0.704154227;0.707090023;0.70744715;0.709802387;0.713213079;0.713909729;0.714499835;0.716010987;0.715106517;979.0513539;8;0.271;1.330237116;0.863109049;4.556990131;-1.641666667;72.8
0.710027877;0.710711303;0.708972605;0.708146278;0.708233338;0.706711323;0.704353;0.70375369;0.702150437;0.699890863;0.698599853;0.695698344;0.692781792;0.690302056;0.687800053;0.683801926;0.680754733;0.676232182;0.672637429;0.669943942;0.666106136;0.66247606;0.660039758;0.656098978;0.652994116;0.650720581;0.646885785;0.643849705;0.641608216;0.637721207;0.636029024;0.632223656;0.630628138;0.627237418;0.62557887;0.625124904;0.622028732;0.623213675;0.621781019;0.621169747;0.618004848;0.619010741;0.617473532;0.616738281;0.616802383;0.617667625;0.6193361;0.618459695;0.620020485;0.621816817;0.621556404;0.623030948;0.626049891;0.626875051;0.628310061;0.630616988;0.633825066;0.635920431;0.639158024;0.641511345;0.644677638;0.648677794;0.650264789;0.652677548;0.655918335;0.659996182;0.662568206;0.666002011;0.670320272;0.673158851;0.676899797;0.679166373;0.682350329;0.686481263;0.689122222;0.690898679;0.694451624;0.695242821;0.699260521;0.699343694;0.702674573;0.703431031;0.705079424;0.70452862;0.707676248;0.705867151;0.707202141;0.706671479;0.707053852;0.7050161;0.703880758;0.703653557;0.70095133;0.699130956;0.698193037;0.695808397;0.693363568;0.69188726;0.688786113;0.685398264;0.682980322;0.680261134;0.676043868;0.672767809;0.670402369;0.666555507;0.663605238;0.66153277;0.657963664;0.653161118;0.651042152;0.647656502;0.645092685;0.643323757;0.639136237;0.635956156;0.633722531;0.63234489;0.628187632;0.627807622;0.626178542;0.623762262;0.620431478;0.620581687;0.618092348;0.616641627;0.615603353;0.615569593;0.616329951;0.614541202;0.613552314;0.613361742;0.6139647;0.615363975;0.615564384;0.617232094;0.617689317;0.618960105;0.620774168;0.620524971;0.623689817;0.625452373;0.627439188;0.628518517;0.63080212;0.633846621;0.636919346;0.639682983;0.642716386;0.644064037;0.648602345;0.651582526;0.655393054;0.657691154;0.66084103;0.664861112;0.667393988;0.670818984;0.675160106;0.678017251;0.679368445;0.68410594;0.687291776;0.68904057;0.691684319;0.69532575;0.698334274;0.700370756;0.701871474;0.703243239;0.705499423;0.705772169;0.708180986;0.707568812;0.710075045;980.051332;8;0.271;1.296884819;0.868544601;4.351576269;-1.655;72.8
