data_rho1;data_rho2;data_rho3;data_rho4;data_rho5;data_rho6;data_rho7;data_rho8;data_rho9;data_rho10;data_rho11;data_rho12;data_rho13;data_rho14;data_rho15;data_rho16;data_rho17;data_rho18;data_rho19;data_rho20;data_rho21;data_rho22;data_rho23;data_rho24;data_rho25;data_rho26;data_rho27;data_rho28;data_rho29;data_rho30;data_rho31;data_rho32;data_rho33;data_rho34;data_rho35;data_rho36;data_rho37;data_rho38;data_rho39;data_rho40;data_rho41;data_rho42;data_rho43;data_rho44;data_rho45;data_rho46;data_rho47;data_rho48;data_rho49;data_rho50;data_rho51;data_rho52;data_rho53;data_rho54;data_rho55;data_rho56;data_rho57;data_rho58;data_rho59;data_rho60;data_rho61;data_rho62;data_rho63;data_rho64;data_rho65;data_rho66;data_rho67;data_rho68;data_rho69;data_rho70;data_rho71;data_rho72;data_rho73;data_rho74;data_rho75;data_rho76;data_rho77;data_rho78;data_rho79;data_rho80;data_rho81;data_rho82;data_rho83;data_rho84;data_rho85;data_rho86;data_rho87;data_rho88;data_rho89;data_rho90;data_rho91;data_rho92;data_rho93;data_rho94;data_rho95;data_rho96;data_rho97;data_rho98;data_rho99;data_rho100;data_rho101;data_rho102;data_rho103;data_rho104;data_rho105;data_rho106;data_rho107;data_rho108;data_rho109;data_rho110;data_rho111;data_rho112;data_rho113;data_rho114;data_rho115;data_rho116;data_rho117;data_rho118;data_rho119;data_rho120;data_rho121;data_rho122;data_rho123;data_rho124;data_rho125;data_rho126;data_rho127;data_rho128;data_rho129;data_rho130;data_rho131;data_rho132;data_rho133;data_rho134;data_rho135;data_rho136;data_rho137;data_rho138;data_rho139;data_rho140;data_rho141;data_rho142;data_rho143;data_rho144;data_rho145;data_rho146;data_rho147;data_rho148;data_rho149;data_rho150;data_rho151;data_rho152;data_rho153;data_rho154;data_rho155;data_rho156;data_rho157;data_rho158;data_rho159;data_rho160;data_rho161;data_rho162;data_rho163;data_rho164;data_rho165;data_rho166;data_rho167;data_rho168;data_rho169;data_rho170;data_rho171;data_rho172;data_rho173;data_rho174;data_rho175;time;volt;current;Volume;Aspect_Ratio;Integr_Surface_Area;centred_z;conc;content;ST;;;;
0.868382914;0.86593891;0.867953042;0.864394779;0.864027243;0.860559727;0.856871236;0.85423952;0.849188578;0.845134883;0.839693112;0.834729812;0.828467144;0.820952376;0.814659256;0.807108902;0.800727684;0.793075722;0.786536567;0.779001629;0.771927183;0.766177161;0.759068691;0.751131472;0.745420715;0.738763556;0.733611641;0.727538108;0.722669925;0.716273502;0.712489859;0.707193365;0.702977531;0.699778314;0.695745164;0.692825952;0.689067765;0.68626477;0.684389229;0.683422178;0.679985977;0.680802717;0.679157404;0.678393964;0.67850981;0.679506724;0.681387724;0.680805645;0.684485597;0.68569675;0.687822791;0.69088421;0.691708913;0.696400977;0.69884187;0.704502964;0.707801725;0.712299344;0.719016525;0.723032062;0.728192938;0.734577513;0.740290008;0.747059331;0.753132924;0.760628699;0.766354235;0.772371919;0.779419965;0.78753183;0.794358756;0.799896426;0.8065608;0.814405391;0.820996401;0.828000442;0.832848536;0.839024441;0.844616579;0.847124783;0.852101075;0.855035251;0.85902146;0.860693045;0.86345601;0.86396865;0.862257683;0.865001606;0.862194513;0.860497332;0.859837911;0.856742834;0.85201965;0.848606637;0.844764611;0.839277625;0.834770725;0.828526282;0.823364531;0.816888239;0.811626208;0.805074763;0.797259245;0.790608346;0.785073959;0.777402009;0.770106124;0.76302705;0.756966529;0.749545921;0.745446903;0.739606857;0.732997844;0.727412507;0.721144703;0.716090042;0.711605602;0.706555516;0.703745883;0.699271024;0.695830458;0.691932909;0.688368344;0.685499165;0.684739504;0.682586185;0.681343677;0.677630922;0.678174339;0.676250658;0.675210041;0.675043508;0.675750845;0.67733983;0.679816375;0.679823399;0.680719199;0.68251398;0.685228152;0.688894738;0.691204426;0.695643566;0.698718389;0.702806916;0.707073105;0.710424462;0.714905702;0.721289467;0.726120352;0.731826543;0.738428189;0.743577876;0.749668315;0.756719467;0.762401587;0.769094016;0.776828694;0.783254884;0.790778465;0.797019124;0.804412096;0.810530084;0.817850259;0.823902156;0.828632226;0.83515165;0.841894809;0.845138366;0.85043826;0.854113645;0.858835745;0.861253078;0.864759782;0.866023514;0.865070099;457.0554996;8;0.266;2.13699699;0.781190019;6.073421732;-1.723333333;;0.139982137;50.64416751;;;;
0.865084422;0.866074905;0.864848901;0.863208136;0.862376036;0.859029424;0.855933609;0.851544448;0.848015115;0.843273908;0.839585796;0.832376208;0.82625081;0.821336885;0.815139536;0.807691271;0.801402538;0.793846395;0.787397087;0.7820247;0.772972886;0.767311291;0.760294536;0.75425063;0.746794476;0.74120682;0.73462524;0.729883634;0.723596301;0.719505888;0.713526554;0.709736843;0.706774716;0.70067963;0.698543137;0.693868149;0.693633805;0.690872435;0.689046284;0.684754989;0.684753424;0.682288334;0.684055023;0.683369135;0.683566071;0.681905973;0.683279693;0.686147859;0.68655865;0.687867307;0.690092345;0.693261475;0.697160412;0.699005991;0.70156981;0.707401116;0.709739509;0.715448189;0.719908112;0.725733764;0.7318527;0.735154191;0.742099898;0.748148909;0.75366779;0.760756395;0.767610654;0.773722194;0.780868444;0.786964809;0.793620957;0.801663684;0.808444402;0.813954359;0.820645292;0.826057017;0.831915234;0.837988509;0.842045579;0.845926647;0.851138058;0.853472743;0.857048056;0.858997655;0.859798013;0.86042293;0.8621583;0.861670415;0.858961662;0.857359681;0.856863691;0.854107875;0.849044498;0.845426927;0.842037056;0.837193434;0.83227295;0.826002467;0.820983412;0.817153768;0.80951157;0.803086068;0.795663672;0.788852167;0.783426593;0.776693972;0.771034628;0.764045593;0.756585631;0.750741448;0.744374484;0.73895284;0.734460104;0.727722454;0.721544866;0.71679905;0.712732913;0.708492887;0.704467785;0.700072802;0.696706183;0.694297847;0.689393516;0.68811234;0.685904889;0.683826769;0.682656212;0.679616004;0.679636677;0.677788579;0.676824527;0.680072932;0.677529188;0.679200532;0.681767062;0.681865721;0.682853125;0.684747906;0.687567118;0.690708295;0.692575321;0.695554024;0.700450031;0.702061221;0.707296811;0.712369691;0.717331478;0.72201499;0.726925947;0.732714072;0.73939223;0.744626401;0.750804241;0.755786051;0.763719598;0.770507496;0.775964334;0.782484676;0.790099157;0.796435861;0.803922407;0.810138881;0.815056688;0.821486443;0.828545583;0.834197406;0.838414257;0.84361245;0.849792567;0.853095401;0.855021782;0.85755765;0.861177784;0.86255363;0.865039329;458.0555265;8;0.265;2.132796491;0.789980732;6.07340503;-1.728333333;;0.140257829;50.6291671;;;;
0.86178148;0.862844777;0.86168422;0.861635169;0.859331614;0.857642078;0.854584432;0.850172577;0.846943235;0.84230277;0.836798542;0.831586101;0.826561448;0.820721606;0.814606725;0.80965377;0.803424193;0.795926227;0.789537265;0.781858663;0.775236879;0.769639727;0.762690604;0.756715899;0.751697099;0.745244908;0.739700865;0.734775882;0.728869904;0.723530174;0.719762418;0.714497988;0.710317388;0.707171183;0.70422291;0.700325966;0.696636064;0.694974588;0.692121527;0.691246429;0.691271633;0.688842414;0.687319227;0.686686561;0.686946366;0.688095255;0.690143373;0.689739042;0.690226173;0.695029649;0.694339371;0.697208572;0.701455151;0.703173761;0.706737063;0.709553241;0.714304756;0.720169611;0.723350634;0.727757566;0.734471984;0.739655015;0.745743114;0.750378355;0.755957582;0.762579213;0.770030549;0.776214214;0.781065339;0.789350711;0.793962337;0.799669192;0.806508554;0.814526565;0.818817236;0.824284104;0.830978442;0.833785371;0.840424252;0.843039414;0.84687019;0.850568789;0.851372181;0.85465102;0.856230293;0.856941083;0.855419746;0.855010291;0.85570794;0.854173681;0.851405596;0.848725678;0.846033657;0.842059263;0.839119445;0.833739887;0.829334776;0.825109333;0.81984794;0.813928409;0.80666576;0.802533252;0.794918069;0.788454941;0.783101157;0.776444379;0.770849238;0.763929;0.758027008;0.753115938;0.746816311;0.741463997;0.734669154;0.730567746;0.724391968;0.719613718;0.715589013;0.712816476;0.707347773;0.704224683;0.69962322;0.697264944;0.695858783;0.691913253;0.688936155;0.68689255;0.685761266;0.685528122;0.682831319;0.684373389;0.68346034;0.683430698;0.684289733;0.686038133;0.685329077;0.68550737;0.689976544;0.690951693;0.69147904;0.695356948;0.696700791;0.699964157;0.704849968;0.708003325;0.711957482;0.714651579;0.722328117;0.726478597;0.72935553;0.736729613;0.741604508;0.746894609;0.753134733;0.757983134;0.766186664;0.770681375;0.77858572;0.78518995;0.790490298;0.796900136;0.80425404;0.808286118;0.81576078;0.821966131;0.826848724;0.832982349;0.837758489;0.84307204;0.845908671;0.849788041;0.854707113;0.857317937;0.85766879;0.859124589;0.861688449;459.0555067;8;0.265;2.130269807;0.796905222;6.089909985;-1.761666667;;0.140424187;50.6141674;;;;
0.866746349;0.86438883;0.865978737;0.863015033;0.860631263;0.859340929;0.855729992;0.85290106;0.848196281;0.844214383;0.838636754;0.833781064;0.827622536;0.820209706;0.814013752;0.806558213;0.800267796;0.79270459;0.786251568;0.778927637;0.772212364;0.766138197;0.759107672;0.753052944;0.745808623;0.73903184;0.734152006;0.728150691;0.723351888;0.716841506;0.713305811;0.708074377;0.703922384;0.700660556;0.695117171;0.693956467;0.690260362;0.687519415;0.685705896;0.684801417;0.681429725;0.682311494;0.68073277;0.680037333;0.680224576;0.681293849;0.683249847;0.682747491;0.683127741;0.687510126;0.690022501;0.690590709;0.693802355;0.698898693;0.701449484;0.704999874;0.709590889;0.715287605;0.718766716;0.724595489;0.728861744;0.736392909;0.741851354;0.746988825;0.754862033;0.761327465;0.768777921;0.774879353;0.782017634;0.787846051;0.79475957;0.802796093;0.809575932;0.815082443;0.821771944;0.828742346;0.833863378;0.839185464;0.843334164;0.848447116;0.853193759;0.856204781;0.860268818;0.862020676;0.863422141;0.864863839;0.863837738;0.863336384;0.863951759;0.862346712;0.85850063;0.855739711;0.854063398;0.849845262;0.844989602;0.841401591;0.833815884;0.830035623;0.822396903;0.816024864;0.810862732;0.804407969;0.797408979;0.790126878;0.784679871;0.777929301;0.769881191;0.762883323;0.756918274;0.751916492;0.745538363;0.737747304;0.731194295;0.727260943;0.721750244;0.716764629;0.712145419;0.706333062;0.703009848;0.699664393;0.694584843;0.690886644;0.689339353;0.685536844;0.68254535;0.680481413;0.679324754;0.679055174;0.676313501;0.675367901;0.676831817;0.676734263;0.677514454;0.675831641;0.678373192;0.678443381;0.679401118;0.681257389;0.684033088;0.687761126;0.690250498;0.694393176;0.697768382;0.701919991;0.706434518;0.709663262;0.713227382;0.720876137;0.723750877;0.730880481;0.735871717;0.741102388;0.747270334;0.754402423;0.760362177;0.766924348;0.774732392;0.781235844;0.788830706;0.795143889;0.802604378;0.808794323;0.814792901;0.822303744;0.82710419;0.833146296;0.837835852;0.843813603;0.848164228;0.851942352;0.856764345;0.859279018;0.862880109;0.864238013;0.863376079;460.0554852;8;0.269;2.134633494;0.784615385;6.047567935;-1.711666667;;0.140137127;50.59916772;;;;
0.861751024;0.862742956;0.86151099;0.861389735;0.859013084;0.85754845;0.854121438;0.849934946;0.846586118;0.841925799;0.83587215;0.830387082;0.824971584;0.817605888;0.811451216;0.806460874;0.800070295;0.792639064;0.784061221;0.77846897;0.771789841;0.764168111;0.759116587;0.750714245;0.745618556;0.739041444;0.733444455;0.728695422;0.721167358;0.71755105;0.712314657;0.708510146;0.702997315;0.69886438;0.696754155;0.692103369;0.691350075;0.689147221;0.687335757;0.683058462;0.683067143;0.680610163;0.682383733;0.681701723;0.681900588;0.679644967;0.681611756;0.684475764;0.684879232;0.6861793;0.688392148;0.691548147;0.69567074;0.69725686;0.699799864;0.703588309;0.707916576;0.7135927;0.718671359;0.724507721;0.728791053;0.733952898;0.74002447;0.746962106;0.752487142;0.75896796;0.766433039;0.772544763;0.77969045;0.785523193;0.792438887;0.79806419;0.804816919;0.812750294;0.818728582;0.824831998;0.82891006;0.8343992;0.838133196;0.843316859;0.847920927;0.85099203;0.852800472;0.85690585;0.85643737;0.857076871;0.858819746;0.858336311;0.857767207;0.855522262;0.853519671;0.850751188;0.849060942;0.843977342;0.839262737;0.83580926;0.830920104;0.825182521;0.819675332;0.813358647;0.808248296;0.801835411;0.794157015;0.787631788;0.782216582;0.775496635;0.769841384;0.762859088;0.756894669;0.749561884;0.743195318;0.737775275;0.733018347;0.727320486;0.722237702;0.715608998;0.712245143;0.708025604;0.703133676;0.699806671;0.694881207;0.692528397;0.691120952;0.68716679;0.684174274;0.682111679;0.680954482;0.680689027;0.677956318;0.679454115;0.67849017;0.678407095;0.679201221;0.677533368;0.680096219;0.68018909;0.684061631;0.685005949;0.685858821;0.689617192;0.69269271;0.696564568;0.699742891;0.70394252;0.706320057;0.711791613;0.715416583;0.720801102;0.726079562;0.731517557;0.737540723;0.743441996;0.749622223;0.754410221;0.762541933;0.769328997;0.774787693;0.781301377;0.788913203;0.795240072;0.801472997;0.808569036;0.813833593;0.819936381;0.827290703;0.833357101;0.838064892;0.841343837;0.846353932;0.850161278;0.855009182;0.8575485;0.857827782;0.861921226;0.86170411;461.0554719;8;0.265;2.117033768;0.791102515;6.006822388;-1.723333333;;0.141302142;50.58416792;;;;
0.863446297;0.864504161;0.863344016;0.863297214;0.860996118;0.857745649;0.854751517;0.850335247;0.847024484;0.842373831;0.838531665;0.832977081;0.828098432;0.820763567;0.81464396;0.807267394;0.803222424;0.795948691;0.787334148;0.781873146;0.775246;0.767284041;0.762686213;0.756356114;0.74931754;0.742849786;0.73728956;0.732618325;0.726413941;0.721044252;0.716512149;0.712714081;0.708560152;0.705350847;0.699768409;0.69851099;0.694945745;0.69222907;0.690449028;0.689579258;0.686251798;0.687181466;0.685654392;0.68502234;0.685274965;0.686417336;0.685106341;0.688038341;0.688515102;0.689892866;0.692192348;0.695438688;0.699014342;0.701352847;0.704007225;0.707669075;0.712381014;0.718205807;0.721340788;0.725565431;0.7320991;0.737582888;0.743386408;0.750385209;0.755962405;0.762501449;0.769348852;0.775299533;0.781052036;0.786950244;0.793938611;0.802050788;0.8072053;0.814486959;0.819718757;0.826745455;0.830920556;0.836313099;0.840351554;0.845646592;0.849181067;0.852304857;0.855505992;0.857487681;0.857920484;0.858621207;0.860428269;0.860010089;0.857368799;0.855832692;0.85453963;0.852705432;0.84770016;0.844229273;0.84080435;0.836188125;0.831044785;0.825175411;0.820238565;0.813981761;0.808925855;0.802574836;0.794949594;0.788482745;0.783125201;0.776461189;0.768998246;0.763938444;0.758029324;0.750757324;0.746256903;0.740508872;0.73465453;0.72859695;0.72373293;0.717538698;0.713736672;0.710996435;0.705558079;0.701203255;0.69787973;0.695539398;0.691614526;0.690219097;0.687249866;0.685217122;0.684093234;0.680785081;0.681169734;0.679372756;0.678460291;0.681763389;0.679276211;0.681006731;0.682179662;0.683798617;0.684854634;0.686820847;0.689715435;0.690077078;0.694889063;0.697149773;0.700393493;0.70466243;0.709552048;0.712659089;0.717606059;0.721699643;0.727202209;0.734510327;0.739249938;0.744541283;0.750779041;0.757982776;0.763817233;0.770668041;0.776191003;0.782775928;0.79045789;0.796865352;0.801975012;0.808241358;0.815711556;0.821906131;0.826786567;0.832911687;0.837683087;0.843746534;0.847652479;0.851511259;0.853042634;0.85876682;0.859352166;0.860800521;0.86335662;462.0554717;8;0.265;2.130603587;0.793436293;6.271766391;-1.723333333;;0.140402188;50.56916793;;;;
0.861706979;0.862566629;0.86120238;0.860947871;0.858438041;0.85701818;0.853277441;0.849301423;0.845470985;0.841041922;0.834864486;0.828858164;0.823720952;0.816234117;0.809964746;0.804858096;0.798464427;0.790803876;0.784249842;0.776401661;0.769607005;0.763833829;0.756701988;0.750540679;0.745329923;0.737269617;0.732932851;0.725669838;0.721669738;0.715453581;0.711355964;0.707431469;0.703247215;0.69951046;0.69426181;0.693017242;0.689232518;0.686406938;0.684507703;0.683517587;0.680060161;0.680853908;0.679186889;0.6784028;0.678495897;0.679471323;0.681331525;0.680726551;0.684384065;0.685573531;0.687674238;0.690712915;0.692025421;0.696178651;0.699737446;0.702213344;0.708017612;0.712114538;0.717041648;0.722629207;0.727754594;0.734100792;0.737990659;0.746498763;0.752521871;0.758988088;0.764124167;0.769963519;0.776979269;0.785055782;0.791843633;0.797336241;0.803955764;0.811746198;0.818280421;0.823531377;0.829748484;0.835174027;0.838983675;0.8434918;0.847679096;0.851788087;0.853144517;0.85485634;0.856832708;0.857339979;0.858951325;0.858334951;0.858832637;0.8571027;0.853124277;0.851420467;0.848401294;0.844248873;0.841132462;0.83558466;0.831011916;0.823856755;0.818563701;0.814642737;0.807713108;0.802828128;0.795006933;0.788345514;0.782799681;0.775955877;0.769757681;0.763070874;0.756988387;0.749541756;0.743064342;0.737530925;0.732924492;0.726849739;0.721579895;0.716490977;0.712534732;0.706366203;0.704050974;0.699548662;0.696078448;0.69360003;0.68856657;0.687855655;0.684888098;0.68271256;0.681445366;0.678932501;0.678233526;0.676309308;0.678559105;0.678371103;0.676132973;0.677289589;0.6797452;0.679731029;0.680602191;0.68404983;0.68573691;0.688706719;0.693331006;0.695404191;0.6984522;0.702513774;0.707269585;0.710069135;0.715057776;0.719012702;0.726225872;0.730864103;0.736120648;0.743613329;0.749680811;0.75492136;0.760003136;0.769033386;0.774365433;0.780756693;0.78823568;0.79443245;0.801772244;0.807835991;0.812597016;0.819332298;0.825740851;0.831637265;0.836175219;0.84110666;0.84639468;0.850864428;0.852205878;0.856775813;0.858133865;0.859386768;0.861745384;463.0554614;8;0.267;2.112382058;0.791102515;5.877924812;-1.683333333;;0.141613305;50.55416808;;;;
0.86337853;0.860912671;0.860010222;0.859309121;0.858502897;0.855385518;0.85378454;0.849109998;0.845709292;0.840887495;0.83656133;0.829819956;0.825966655;0.818608662;0.812325408;0.804781936;0.798403771;0.793142649;0.785275141;0.778741211;0.771951278;0.764847773;0.75906381;0.750555865;0.745356899;0.739160181;0.732978253;0.728128131;0.721734084;0.717215324;0.711439979;0.70920947;0.704446271;0.699629972;0.695933364;0.694678747;0.690888622;0.688054961;0.686155839;0.685163551;0.681706628;0.6825058;0.680841908;0.680065387;0.680170367;0.681155102;0.683030044;0.682443111;0.685990371;0.687329027;0.689454124;0.692518116;0.694540764;0.6980452;0.700498049;0.704636822;0.708422785;0.713998691;0.719406857;0.724774032;0.729961091;0.73637662;0.740330521;0.747187802;0.754965264;0.761343334;0.766341565;0.772501501;0.779378108;0.787477567;0.794287564;0.799809665;0.806463026;0.81428749;0.82086292;0.826156182;0.83142339;0.837400455;0.841776451;0.845134703;0.850488098;0.853422391;0.856235052;0.858039733;0.858472527;0.8592323;0.860606866;0.86000256;0.860510944;0.858795756;0.854834922;0.851954502;0.850153078;0.84602383;0.842936301;0.837415697;0.832523853;0.826123466;0.820984288;0.814524507;0.809278595;0.802736228;0.795802482;0.790691566;0.782749612;0.775912193;0.770146747;0.763054029;0.75698145;0.749543936;0.743581874;0.737727401;0.732953251;0.726891839;0.721709117;0.717395691;0.711513596;0.70760677;0.702195967;0.698763884;0.694173128;0.691727821;0.690232778;0.686189294;0.683105487;0.680955724;0.679711607;0.679356359;0.676533323;0.67794197;0.676884643;0.676706209;0.677405137;0.678983459;0.678096268;0.681459249;0.682350725;0.684144341;0.686863567;0.688088267;0.691658062;0.693721511;0.697695011;0.7007952;0.70590497;0.70944417;0.715660518;0.720290584;0.726100388;0.72949715;0.736094775;0.742688517;0.749408538;0.754356282;0.762378238;0.766693334;0.774404524;0.780801698;0.788297777;0.794503517;0.801855086;0.807931548;0.812704882;0.818670272;0.825880468;0.83179384;0.836347172;0.842179019;0.845403422;0.84910144;0.853840176;0.856266981;0.85977727;0.861039344;0.860075655;464.0554848;8;0.266;2.120185309;0.787644788;6.030761885;-1.708333333;;0.141092104;50.53916773;;;;
0.861717339;0.862608112;0.861275138;0.86082999;0.858576494;0.856575973;0.853432617;0.848793999;0.845414614;0.84062163;0.834984661;0.829602758;0.823417734;0.81844185;0.812178864;0.804657161;0.798295313;0.790667735;0.784146459;0.778691784;0.771920343;0.763819175;0.758116864;0.751028151;0.745325785;0.738777681;0.733054013;0.727464201;0.721845317;0.716303702;0.712433093;0.707142161;0.702930991;0.699743318;0.69754115;0.692792941;0.689039333;0.686240237;0.684734966;0.683405713;0.68333169;0.680794047;0.679152315;0.681726123;0.681846677;0.681107553;0.681397422;0.683361029;0.684503119;0.685718014;0.687848426;0.69091377;0.694945906;0.696439343;0.70198842;0.705969942;0.710254315;0.712357578;0.719079951;0.723101807;0.728268583;0.734660258;0.740276986;0.747145561;0.75258631;0.758983204;0.766357471;0.772379481;0.779431884;0.786468385;0.791984865;0.799922134;0.806591154;0.811987534;0.818557899;0.824269944;0.830355621;0.835563445;0.839416254;0.844515989;0.848624028;0.8515936;0.855609743;0.857305819;0.858514182;0.860616613;0.858916818;0.858334951;0.858863735;0.857165011;0.856569991;0.85369985;0.848559177;0.844439734;0.841355859;0.837277028;0.831299539;0.825881025;0.820762691;0.81433027;0.809105697;0.802586566;0.794797837;0.788169286;0.782657586;0.775842442;0.770094204;0.763019488;0.756963294;0.749546639;0.745399365;0.73951059;0.733010502;0.727330287;0.721795528;0.717501614;0.712102586;0.709047457;0.703693233;0.699223112;0.695787717;0.693339183;0.68837898;0.687793983;0.684713861;0.682564376;0.681326153;0.680980047;0.678164125;0.67958369;0.678541833;0.678378009;0.6790933;0.6773485;0.679828658;0.679839835;0.682710574;0.685958281;0.685324897;0.688927184;0.693579488;0.695685035;0.698764325;0.702857503;0.707039199;0.710485781;0.714879458;0.721267478;0.726102142;0.731448778;0.736049529;0.743571758;0.749666158;0.755731403;0.760557186;0.766811045;0.774464923;0.780887797;0.788400069;0.794628221;0.802000129;0.808099678;0.812894884;0.818963305;0.826116895;0.831575915;0.835734071;0.840870523;0.846937603;0.850692013;0.852066027;0.854521659;0.858057615;0.859341992;0.861735024;465.0554748;8;0.266;2.117020693;0.791102515;6.000744251;-1.716666667;;0.141303014;50.52416788;;;;
0.860091215;0.86109529;0.859876619;0.859766637;0.857398101;0.856118953;0.852514457;0.849679412;0.84497914;0.840989368;0.835685318;0.830905893;0.824820406;0.819941675;0.81343812;0.806361918;0.800102932;0.792573081;0.786248516;0.780799404;0.774129158;0.766150916;0.761481363;0.755208009;0.748021203;0.741505578;0.73589704;0.73117581;0.72679832;0.719494328;0.716673966;0.711412492;0.707234996;0.704084524;0.699680508;0.697221701;0.693518379;0.69077502;0.688963087;0.688063981;0.688058791;0.685598286;0.684036734;0.683363686;0.68357817;0.684676789;0.686670741;0.686207274;0.689621825;0.69136264;0.693631505;0.693383533;0.697542271;0.699162457;0.705345332;0.708982573;0.711837096;0.716006285;0.721009508;0.726796045;0.73216554;0.73865845;0.742465954;0.749296377;0.754830153;0.761223718;0.76644546;0.774935847;0.779733064;0.787614543;0.792509394;0.800563639;0.804925694;0.812871793;0.819571281;0.824681719;0.82908887;0.8344023;0.839531017;0.843555468;0.846089242;0.84919021;0.853106639;0.855158292;0.854713419;0.855375052;0.857137996;0.856671449;0.85731353;0.855137362;0.851891832;0.849131569;0.846864199;0.843429952;0.83900797;0.835032781;0.830589813;0.824479538;0.819503152;0.81320519;0.808109127;0.801717801;0.794051153;0.789954109;0.782146078;0.7761573;0.769802403;0.762834223;0.756882362;0.751921393;0.745573402;0.740172417;0.734842324;0.729763523;0.724707551;0.720230758;0.714783482;0.709715772;0.705755774;0.702473353;0.700018284;0.695808503;0.692754593;0.68970522;0.689232342;0.687140696;0.685964758;0.682324312;0.682942967;0.681103901;0.680150358;0.680077692;0.680888645;0.682583878;0.681817886;0.685309861;0.686334752;0.688271518;0.691139722;0.691475476;0.696260972;0.69849908;0.701718201;0.705966104;0.711141346;0.713921547;0.717607612;0.723129667;0.728410552;0.733845442;0.740039023;0.745634885;0.751974516;0.756775002;0.76256545;0.769368271;0.777216034;0.781369951;0.788998264;0.795342996;0.800389981;0.809061729;0.81398392;0.820105579;0.825409884;0.830947537;0.836512326;0.841594039;0.844544354;0.848379698;0.853253338;0.855817124;0.856119339;0.85913904;0.860033933;466.0554609;8;0.266;2.119749093;0.794573643;6.082523614;-1.721666667;;0.141121138;50.50916809;;;;
0.861812202;0.862937621;0.861842332;0.861858791;0.859618639;0.856473459;0.853580117;0.851892194;0.846042993;0.841482214;0.837477698;0.830922928;0.824960593;0.82019839;0.814154103;0.806848771;0.800702629;0.793282693;0.786968558;0.779357342;0.772799369;0.764908537;0.759520237;0.752637082;0.747105662;0.740691563;0.735173671;0.729799265;0.724379897;0.717708905;0.714546783;0.71013305;0.706078474;0.700891143;0.697472609;0.693997291;0.692813625;0.69017241;0.688463632;0.684289199;0.68439881;0.682045944;0.68058526;0.683345526;0.680317839;0.681505435;0.683585932;0.683202831;0.686326952;0.688515152;0.690739561;0.690679326;0.694908995;0.696599211;0.702848775;0.706207967;0.709674554;0.713380758;0.719077436;0.724619511;0.729405609;0.734675537;0.740474783;0.745537612;0.751708574;0.759426193;0.765369128;0.771601792;0.778868593;0.784822774;0.791860874;0.797612226;0.804498808;0.810103472;0.816889908;0.822398931;0.82678374;0.833053352;0.836713715;0.841358671;0.845162012;0.850195847;0.851063761;0.853016291;0.856049061;0.856824472;0.855368058;0.858353914;0.855779675;0.854308996;0.853028979;0.850370874;0.846357924;0.842447597;0.839572991;0.834256958;0.829915495;0.824356204;0.819500953;0.813325226;0.80834633;0.802069307;0.794517946;0.788118151;0.782828282;0.776232559;0.769542847;0.76383484;0.757871906;0.750776252;0.744529888;0.739226831;0.732626642;0.729005035;0.723391401;0.718507471;0.714297851;0.709464206;0.706650715;0.702336681;0.699055654;0.695768266;0.691913562;0.689848221;0.688599288;0.686610174;0.685533047;0.681988774;0.682705803;0.680960052;0.68009932;0.680123306;0.681026787;0.682816663;0.682147571;0.683288313;0.686860418;0.688898253;0.689136411;0.692310789;0.695168428;0.699342659;0.702899346;0.705001921;0.709062666;0.713949681;0.719321135;0.724278774;0.728799114;0.734689669;0.739112905;0.746824194;0.750760616;0.75802239;0.763917844;0.7708315;0.776420547;0.78307002;0.790822913;0.797297702;0.803335477;0.810505428;0.816369479;0.822645348;0.827607626;0.832922029;0.838681474;0.842616693;0.846803251;0.852832051;0.854441293;0.85711591;0.86087459;0.862388206;0.86167821;467.0553958;8;0.267;2.119630774;0.79303675;5.943799527;-1.705;;0.141129016;50.49416906;;;;
