data_rho1;data_rho2;data_rho3;data_rho4;data_rho5;data_rho6;data_rho7;data_rho8;data_rho9;data_rho10;data_rho11;data_rho12;data_rho13;data_rho14;data_rho15;data_rho16;data_rho17;data_rho18;data_rho19;data_rho20;data_rho21;data_rho22;data_rho23;data_rho24;data_rho25;data_rho26;data_rho27;data_rho28;data_rho29;data_rho30;data_rho31;data_rho32;data_rho33;data_rho34;data_rho35;data_rho36;data_rho37;data_rho38;data_rho39;data_rho40;data_rho41;data_rho42;data_rho43;data_rho44;data_rho45;data_rho46;data_rho47;data_rho48;data_rho49;data_rho50;data_rho51;data_rho52;data_rho53;data_rho54;data_rho55;data_rho56;data_rho57;data_rho58;data_rho59;data_rho60;data_rho61;data_rho62;data_rho63;data_rho64;data_rho65;data_rho66;data_rho67;data_rho68;data_rho69;data_rho70;data_rho71;data_rho72;data_rho73;data_rho74;data_rho75;data_rho76;data_rho77;data_rho78;data_rho79;data_rho80;data_rho81;data_rho82;data_rho83;data_rho84;data_rho85;data_rho86;data_rho87;data_rho88;data_rho89;data_rho90;data_rho91;data_rho92;data_rho93;data_rho94;data_rho95;data_rho96;data_rho97;data_rho98;data_rho99;data_rho100;data_rho101;data_rho102;data_rho103;data_rho104;data_rho105;data_rho106;data_rho107;data_rho108;data_rho109;data_rho110;data_rho111;data_rho112;data_rho113;data_rho114;data_rho115;data_rho116;data_rho117;data_rho118;data_rho119;data_rho120;data_rho121;data_rho122;data_rho123;data_rho124;data_rho125;data_rho126;data_rho127;data_rho128;data_rho129;data_rho130;data_rho131;data_rho132;data_rho133;data_rho134;data_rho135;data_rho136;data_rho137;data_rho138;data_rho139;data_rho140;data_rho141;data_rho142;data_rho143;data_rho144;data_rho145;data_rho146;data_rho147;data_rho148;data_rho149;data_rho150;data_rho151;data_rho152;data_rho153;data_rho154;data_rho155;data_rho156;data_rho157;data_rho158;data_rho159;data_rho160;data_rho161;data_rho162;data_rho163;data_rho164;data_rho165;data_rho166;data_rho167;data_rho168;data_rho169;data_rho170;data_rho171;data_rho172;data_rho173;data_rho174;data_rho175;time;volt;current;Volume;Aspect_Ratio;Integr_Surface_Area;centred_z;conc;content;ST;;;;;;
0.760078943;0.760858256;0.759490275;0.758220249;0.756109712;0.754174033;0.750292636;0.747958014;0.743999517;0.741138234;0.736744421;0.733425236;0.728636206;0.722427212;0.717283927;0.710742292;0.705219312;0.70068362;0.694726229;0.689717459;0.683269143;0.677726508;0.673072034;0.666921305;0.661609088;0.654742982;0.651059659;0.645767758;0.642855465;0.637481395;0.63447698;0.629726991;0.625675325;0.623711616;0.622320481;0.618817847;0.615914442;0.613856244;0.612621864;0.612005927;0.609197468;0.607013711;0.608964736;0.608362544;0.608547972;0.609524081;0.607943652;0.610508977;0.610508117;0.611306438;0.612911463;0.615348366;0.61864051;0.622515517;0.624331779;0.626705838;0.630983429;0.634214819;0.639434072;0.643558657;0.648438209;0.653609495;0.658151325;0.661542115;0.668736562;0.672937055;0.678007794;0.683968165;0.688477185;0.693914495;0.700310832;0.70529053;0.711270823;0.715834188;0.721431748;0.725777018;0.730823553;0.734579967;0.739429121;0.742743282;0.746379847;0.749981807;0.751771705;0.753166136;0.754173507;0.755144711;0.756902071;0.756670151;0.753898429;0.752096305;0.751260934;0.748025832;0.745729575;0.744375298;0.740528278;0.737574076;0.732185861;0.727613382;0.724114622;0.719130503;0.714244293;0.709812804;0.703024015;0.69966438;0.692471453;0.688638357;0.681241032;0.676639696;0.670822491;0.665921781;0.661658589;0.656216159;0.652102335;0.646881515;0.642746049;0.6395031;0.633590051;0.629721122;0.627163042;0.625199942;0.621769342;0.61806283;0.616707477;0.614410386;0.612103961;0.610625745;0.609950844;0.606711512;0.607628695;0.60598853;0.605135851;0.605068988;0.60578521;0.607290045;0.606235277;0.609333996;0.609867351;0.611200552;0.613358369;0.616358001;0.618093432;0.621443082;0.623502455;0.626446392;0.630320408;0.634090585;0.638003807;0.64267232;0.648079924;0.651925344;0.655058553;0.662005981;0.665935632;0.670723601;0.676388032;0.682951947;0.688071893;0.694134373;0.698767341;0.704383157;0.708568458;0.713766439;0.720020797;0.72484172;0.72898274;0.733557819;0.738116074;0.742109546;0.745416964;0.749992675;0.752097575;0.755148059;0.755803317;0.757430657;0.760031891;702.0534246;8;0.269;1.462711926;0.800438596;4.695402491;-1.8;;0.018561243;42.5;;;;;;
0.761770387;0.762714207;0.7613042;0.760873893;0.758053446;0.756187646;0.753473617;0.751127164;0.747171577;0.744306658;0.739921542;0.734085534;0.729346599;0.72496998;0.718096891;0.714022537;0.707832761;0.701639895;0.695731419;0.690770506;0.684377156;0.67888829;0.671924067;0.666921688;0.662923729;0.657790441;0.652480598;0.647252461;0.642030106;0.639083647;0.635368661;0.631452959;0.627477737;0.623205373;0.621648027;0.618420645;0.615568845;0.613562213;0.612375934;0.608619623;0.609047702;0.606910015;0.608908074;0.60835112;0.608583823;0.606264791;0.608072128;0.609406823;0.610730541;0.611577242;0.61323097;0.61572024;0.619065029;0.620612491;0.624867908;0.627299952;0.63177849;0.634935762;0.640237251;0.644465326;0.649384928;0.652697069;0.659183728;0.664107736;0.66986235;0.674112585;0.679235075;0.685249422;0.692184199;0.697691181;0.701773241;0.709232318;0.712869121;0.719960595;0.725664393;0.729939033;0.735291616;0.739178309;0.742457174;0.747633727;0.751138932;0.752406568;0.756463425;0.755833109;0.759033258;0.760047567;0.758703768;0.758343844;0.758965528;0.757230022;0.756380316;0.753314366;0.751107558;0.746434446;0.742657087;0.739781841;0.735369459;0.730802346;0.725783007;0.719831664;0.715944352;0.710612469;0.70469977;0.698153898;0.693416854;0.687253582;0.68203493;0.676587212;0.671966802;0.664720433;0.660693096;0.655146816;0.651021332;0.645886454;0.641830058;0.636187341;0.632820817;0.62889435;0.626373121;0.622079622;0.618862296;0.617596964;0.613655464;0.610591001;0.608366422;0.606965153;0.606360032;0.606547325;0.604163404;0.602578791;0.60177572;0.601755819;0.602512362;0.604056864;0.605897185;0.60616518;0.606721566;0.608080154;0.610253704;0.613271217;0.616166246;0.61837444;0.620435773;0.624310107;0.627249765;0.632096838;0.636481029;0.64096719;0.644950981;0.650005011;0.655255059;0.659198833;0.664739195;0.669575753;0.675286805;0.68190299;0.687069012;0.693180791;0.697866535;0.703528545;0.710212806;0.715486149;0.719311587;0.72418633;0.73014974;0.734787033;0.740225172;0.744382017;0.746851509;0.751389256;0.75354223;0.756642214;0.757348597;0.759028726;0.76168459;703.0534263;8;0.27;1.471586852;0.79868709;4.864848964;-1.796666667;;0.018449303;42.5;;;;;;
0.76348347;0.764524381;0.763213246;0.762884574;0.760167048;0.758407464;0.756036558;0.753732126;0.749825467;0.746998814;0.742678098;0.736899534;0.732219541;0.726125626;0.721094351;0.714665601;0.709259485;0.702455172;0.697424586;0.69175786;0.685442389;0.680038894;0.673388898;0.669348146;0.662083525;0.657601903;0.651664283;0.647402387;0.644536007;0.638907312;0.634256848;0.630578396;0.627826252;0.623869144;0.621414683;0.617781383;0.615015361;0.613088835;0.61198322;0.611676236;0.608809962;0.606749403;0.608820944;0.608339951;0.608646268;0.606402897;0.608284691;0.609309273;0.61109853;0.612023532;0.613759333;0.616330369;0.619763098;0.620532958;0.625746889;0.62827583;0.631717327;0.636118539;0.638526544;0.644074912;0.647782954;0.653564628;0.65781435;0.664707786;0.668599745;0.675292566;0.68049801;0.68659863;0.691256269;0.696849294;0.703408152;0.708557472;0.714713465;0.719460655;0.725251683;0.729621555;0.735064062;0.739044396;0.7433768;0.747700741;0.749647384;0.752837987;0.754422856;0.75695868;0.759809377;0.761387953;0.760293862;0.7600274;0.758882557;0.759106601;0.755089283;0.752931731;0.74989667;0.748721286;0.745053085;0.741052002;0.735451173;0.730979086;0.727578873;0.722096687;0.716391837;0.711147109;0.704498354;0.698862099;0.694212452;0.688131937;0.682994203;0.6787718;0.672330702;0.665930074;0.661984519;0.656518621;0.651871754;0.6456436;0.642587365;0.637417618;0.63397458;0.630542096;0.626649469;0.623684858;0.620682312;0.616848306;0.613157214;0.613471275;0.611123323;0.608430114;0.606023978;0.606286195;0.603979463;0.605806573;0.605074602;0.605127989;0.605191112;0.604244351;0.606658294;0.606504928;0.607140164;0.608576905;0.610833738;0.613934511;0.617913746;0.619214753;0.62137103;0.624812586;0.628386249;0.633342073;0.637187574;0.641979861;0.64656292;0.651488063;0.656252004;0.661252993;0.665890055;0.6709154;0.676610259;0.683314854;0.688575054;0.694782724;0.699566251;0.705333147;0.712127549;0.717515226;0.72146253;0.727152858;0.732563693;0.737202222;0.742980489;0.747233212;0.75131837;0.753622881;0.758209126;0.758755372;0.762162692;0.763926454;0.763339111;704.053407;8;0.27;1.479281733;0.796943231;4.733689733;-1.786666667;;0.018353334;42.5;;;;;;
0.763462509;0.764458867;0.763105675;0.762735447;0.759975782;0.7581733;0.756744997;0.754009438;0.748109334;0.744946275;0.740603946;0.737338847;0.732606907;0.726467109;0.72139129;0.714915333;0.709470768;0.702624967;0.696761255;0.691846537;0.685492887;0.680047912;0.674371455;0.669437412;0.662919658;0.657465409;0.65191;0.648051898;0.644296599;0.639453513;0.634752202;0.631028646;0.628233417;0.623440122;0.621740909;0.618066404;0.615260465;0.613300612;0.612157016;0.61181811;0.608915194;0.610163929;0.608859233;0.608342572;0.608618201;0.609680161;0.608189837;0.610843364;0.610933847;0.611822683;0.61352207;0.616056842;0.619448736;0.621369841;0.625352424;0.627838137;0.631235715;0.635586715;0.638777926;0.643441171;0.647964457;0.653708566;0.657862456;0.663826732;0.668637643;0.672932348;0.680460114;0.685536959;0.691141992;0.696694394;0.703212006;0.708315413;0.712098105;0.719135308;0.724880553;0.729199299;0.734591514;0.738521144;0.743554957;0.745951588;0.749062802;0.751924919;0.754624808;0.757118299;0.757212357;0.75828257;0.759749125;0.75993254;0.757357121;0.755670662;0.754955779;0.751844908;0.7496786;0.745506843;0.743062061;0.738982802;0.733374256;0.731474113;0.725485156;0.720592231;0.714271047;0.709008286;0.704760017;0.699082587;0.694389805;0.688268323;0.683090712;0.676473888;0.670757375;0.665917449;0.659572991;0.656272559;0.650056114;0.645484687;0.641012035;0.637673398;0.633711081;0.630494248;0.627110746;0.623800588;0.618398979;0.617180919;0.613290231;0.611236157;0.611520283;0.607807392;0.606174031;0.606401852;0.604060962;0.605855097;0.605089243;0.605110133;0.602852805;0.604159836;0.606537413;0.606352435;0.607078861;0.611780993;0.610612072;0.613637596;0.617575113;0.618838806;0.623368423;0.625146883;0.630147722;0.632784362;0.637411465;0.641785646;0.645839251;0.650970303;0.656333424;0.660331706;0.665902679;0.67078481;0.676543628;0.683211559;0.688431264;0.694597847;0.699343355;0.705066139;0.711818218;0.717160835;0.721057198;0.727623603;0.732059456;0.7366451;0.741544491;0.746567242;0.749142802;0.752816317;0.757706211;0.758155009;0.762072427;0.761197923;0.763344212;705.0534029;8;0.27;1.475703924;0.796943231;4.74255964;-1.773333333;;0.018397831;42.5;;;;;;
0.751742902;0.749273637;0.751112949;0.747868137;0.747647085;0.745652611;0.744601775;0.74104935;0.737424341;0.734674239;0.730380341;0.725045252;0.722261071;0.71657066;0.711214032;0.707140489;0.701644424;0.697121589;0.691178184;0.686179461;0.679733731;0.67419554;0.669534681;0.663821645;0.660412363;0.65474827;0.649760881;0.645849218;0.642427672;0.637133164;0.633198544;0.628586163;0.625731535;0.62375807;0.620953865;0.618854138;0.615947462;0.613885207;0.612644187;0.612210206;0.60921006;0.610368968;0.608969574;0.60836372;0.608545408;0.609515241;0.609804969;0.610490256;0.610488972;0.613984992;0.616314956;0.617527509;0.618599369;0.622775563;0.62427873;0.627901817;0.629923036;0.63488236;0.639373756;0.642377909;0.647265395;0.652916598;0.656981337;0.661855921;0.665202513;0.671759924;0.676823979;0.68277559;0.687277267;0.692704947;0.696692289;0.701644585;0.707585424;0.714564949;0.717656174;0.724010705;0.726933909;0.731171847;0.735399437;0.73817747;0.741258501;0.745233279;0.746717697;0.748630479;0.749161039;0.750142809;0.748753066;0.74833609;0.74888845;0.74707061;0.746212928;0.74294828;0.740618175;0.737713673;0.735321649;0.731276029;0.726676188;0.721852906;0.717807275;0.712908298;0.70904157;0.703722687;0.699415271;0.693672205;0.688908344;0.682710263;0.677451317;0.673102746;0.66728938;0.662350566;0.658265946;0.652658221;0.647954534;0.64387204;0.638802425;0.635761557;0.633663354;0.628676398;0.624678432;0.62160923;0.619433044;0.617518169;0.614106914;0.610981559;0.610362494;0.607525955;0.60659363;0.606725396;0.604293794;0.605994112;0.605139232;0.605066554;0.605779296;0.6039335;0.60622022;0.605939569;0.606445666;0.610071416;0.610715953;0.612828554;0.616656634;0.617813081;0.620591328;0.622690827;0.626492051;0.631265356;0.634402626;0.639092818;0.642153508;0.646004226;0.650650495;0.656115018;0.661777352;0.666901607;0.670478341;0.675976629;0.682112319;0.685746682;0.692726071;0.697395759;0.702408954;0.707534248;0.711204643;0.716231192;0.721675617;0.725965437;0.730289269;0.733152453;0.73690176;0.741537009;0.743689815;0.746776127;0.747455356;0.749095842;0.74836613;706.0533977;8;0.27;1.432105367;0.809312639;4.682710589;-1.743333333;;0.018957928;42.5;;;;;;
0.758454509;0.759430213;0.758048097;0.757641752;0.754841054;0.752990881;0.750080356;0.747843632;0.743990152;0.74114034;0.736888077;0.731169749;0.726505512;0.720421438;0.715393151;0.711379002;0.703542927;0.699103043;0.693243517;0.688329167;0.681763059;0.675288085;0.670114181;0.665872052;0.658895346;0.653852336;0.64807206;0.644294056;0.640571478;0.6358288;0.631182297;0.627509447;0.624755823;0.62199915;0.618333481;0.614683769;0.611903084;0.609957975;0.608828337;0.608496698;0.605597111;0.606846979;0.605535586;0.60501326;0.605271699;0.606318779;0.604803576;0.6074324;0.607489832;0.608344028;0.610001019;0.612489616;0.615829378;0.620055809;0.621609231;0.624023907;0.62734167;0.631731655;0.636876584;0.63944482;0.644435859;0.650186257;0.654346364;0.659313628;0.665113629;0.669398569;0.676907129;0.680587773;0.687543942;0.69306425;0.697153183;0.702199258;0.708247879;0.715329671;0.720380799;0.725272939;0.729683246;0.733735063;0.738618715;0.740863306;0.744010958;0.748057518;0.749620122;0.752127438;0.752228238;0.753298829;0.752002495;0.755014975;0.752334124;0.750622031;0.749874889;0.746724601;0.744513915;0.741583309;0.739202245;0.733116727;0.72963515;0.725201333;0.719288103;0.715873863;0.710680407;0.705441776;0.701213669;0.695550855;0.688476006;0.68239187;0.677209225;0.672954843;0.667229127;0.662376382;0.656017646;0.652212534;0.646095389;0.641851022;0.637226336;0.633963329;0.629955303;0.626688016;0.621674326;0.619874876;0.614946928;0.613762859;0.60990079;0.606979084;0.606194377;0.603399423;0.60285138;0.603082806;0.600744834;0.599195368;0.60176225;0.601769288;0.599218861;0.600782513;0.603137197;0.602920295;0.603485585;0.60593134;0.607021806;0.610036057;0.613917295;0.615118512;0.619705877;0.621521472;0.624082657;0.628741667;0.633861236;0.637529157;0.641778796;0.64645356;0.652599053;0.655994395;0.662371406;0.667240741;0.67298309;0.678967659;0.684816744;0.690951183;0.695650732;0.701334933;0.705583188;0.710842555;0.717157393;0.722034886;0.728011164;0.73251244;0.736443217;0.742235467;0.744702364;0.747806774;0.75007434;0.753169206;0.757063962;0.755648891;0.758345987;707.0533812;8;0.27;1.447552447;0.797802198;4.693112385;-1.723333333;;0.018755625;42.5;;;;;;
0.756728858;0.757566275;0.756044994;0.755496225;0.754817264;0.753091785;0.749500726;0.747259395;0.743323823;0.740380108;0.735954919;0.730070748;0.725283687;0.721541375;0.716366362;0.709789665;0.704234229;0.699663912;0.693672014;0.686258688;0.682143748;0.676367575;0.669516933;0.665683697;0.65945853;0.653425594;0.648336669;0.644420593;0.639800054;0.635699696;0.630932564;0.627142677;0.624276136;0.620626197;0.617633634;0.613878389;0.611997401;0.611459565;0.608862923;0.607276006;0.607630338;0.60541748;0.604003;0.603370098;0.603523336;0.604454908;0.606178932;0.605336257;0.608657824;0.609406887;0.610963528;0.613345651;0.616578326;0.619064478;0.622141332;0.624449278;0.627650181;0.63179832;0.636942066;0.640155862;0.64645812;0.65066233;0.654708174;0.659561382;0.665240104;0.671762324;0.676792141;0.68271455;0.687178057;0.692572406;0.698921402;0.703852291;0.709777249;0.71674024;0.720316534;0.726432923;0.731633044;0.735358881;0.738084501;0.743459423;0.746673807;0.747839917;0.75167683;0.753767118;0.754296492;0.755225457;0.753791088;0.75333526;0.753854774;0.752010742;0.751133342;0.747856867;0.745519036;0.741139003;0.738634698;0.734486386;0.731429179;0.726824405;0.720751579;0.715767739;0.709948866;0.704558629;0.699646683;0.693869843;0.689066427;0.682834403;0.677543498;0.671813885;0.665204972;0.65998394;0.655865232;0.650223944;0.645390054;0.641352635;0.637369293;0.630820767;0.62837437;0.623458011;0.62059911;0.616508318;0.614376727;0.61192273;0.609118588;0.606018745;0.603757203;0.60231089;0.601658083;0.601790721;0.599345679;0.597695128;0.596819915;0.600055685;0.597394522;0.598846077;0.601083224;0.600747791;0.602232563;0.605028023;0.60575304;0.607335555;0.611069577;0.612274857;0.617635314;0.620445238;0.624173072;0.628246001;0.630669765;0.636858575;0.639904139;0.646045163;0.65073073;0.654789355;0.660060164;0.664809248;0.670425555;0.676935519;0.68199227;0.687984412;0.692536372;0.698063164;0.704591835;0.709704551;0.715866473;0.720592367;0.726397973;0.730728645;0.735819617;0.740091477;0.742362867;0.746820105;0.748904454;0.751929827;0.755899124;0.757484231;0.756709586;708.0533826;8;0.268;1.445805009;0.797356828;4.699536241;-1.738333333;;0.018778294;42.5;;;;;;
0.760045313;0.760209087;0.759273513;0.758686272;0.75570689;0.753677959;0.751874831;0.749041332;0.742901815;0.739729211;0.735262499;0.729491378;0.726701839;0.720725086;0.715508446;0.708889019;0.703292173;0.69629139;0.690268585;0.685189338;0.678672041;0.673055184;0.665957318;0.661235522;0.656674377;0.652085476;0.645922615;0.64052553;0.636359322;0.630614452;0.626383068;0.623967185;0.619324528;0.617374547;0.612734038;0.61136252;0.609567636;0.60749192;0.606229235;0.602390216;0.602727753;0.600494477;0.599049665;0.59838493;0.598494183;0.599381195;0.601047577;0.601565041;0.60339617;0.604071162;0.60554451;0.607831568;0.610960739;0.614966775;0.616289104;0.619829199;0.624236214;0.629283854;0.632692613;0.63648853;0.641654406;0.647268555;0.651287271;0.656109049;0.661752799;0.667245765;0.673218104;0.679087621;0.683496217;0.691206993;0.695107325;0.702371947;0.708234553;0.712676711;0.718145572;0.724686658;0.729802873;0.73344902;0.738180402;0.741377617;0.745681083;0.747458288;0.752150827;0.751258756;0.754446076;0.755325504;0.754521821;0.756668502;0.753804589;0.753277206;0.750983152;0.749087972;0.747131962;0.743821313;0.739881397;0.736560464;0.731170299;0.726326812;0.722567392;0.717513512;0.711024714;0.705598016;0.701187837;0.69534337;0.690487483;0.684198125;0.678851477;0.672063549;0.666174132;0.661158723;0.656997675;0.651309093;0.646439826;0.640204529;0.636690695;0.633096025;0.627587258;0.624151218;0.621936523;0.618840479;0.613189418;0.611725831;0.607726783;0.608066151;0.605744691;0.604241125;0.600155378;0.600255126;0.601127775;0.599429169;0.598514714;0.598373526;0.599010852;0.600423517;0.599271709;0.602259196;0.602673611;0.603876844;0.605890675;0.608734645;0.612441796;0.613467321;0.617569665;0.621745891;0.624183613;0.627343512;0.631911199;0.635892732;0.641289732;0.64723194;0.649653699;0.655946161;0.661260145;0.665965311;0.671538431;0.678005843;0.683020408;0.688970847;0.69588781;0.701388797;0.707902936;0.713001431;0.719150062;0.723868257;0.729669954;0.734004473;0.739458245;0.742412575;0.745996973;0.749068355;0.752494527;0.75545317;0.756015445;0.757550273;0.76005881;709.0533724;8;0.269;1.446281804;0.791666667;5.732884992;-1.766666667;;0.018772103;42.5;;;;;;
0.758399291;0.75924564;0.757734292;0.757197819;0.754267602;0.752286439;0.749505834;0.747147673;0.743173063;0.739904025;0.735516182;0.729996568;0.725214973;0.719925633;0.713872686;0.709746519;0.704197688;0.697245926;0.691273519;0.686246185;0.67977342;0.674205765;0.668535173;0.663332436;0.657148689;0.651080112;0.647338237;0.642310729;0.637415819;0.633692304;0.628971864;0.625221134;0.622393931;0.618120435;0.615814357;0.612086793;0.609363769;0.607197053;0.605981686;0.605566259;0.602574898;0.603734004;0.602325407;0.601703904;0.601858156;0.602796534;0.604518053;0.603677314;0.606992855;0.607737856;0.60928494;0.6116578;0.614879053;0.616388472;0.620409746;0.622693799;0.625874256;0.63016403;0.635107189;0.640119444;0.644550305;0.648842476;0.654231884;0.659548673;0.664162205;0.669404047;0.676800963;0.68138605;0.687200176;0.692599114;0.698954279;0.703890484;0.709824243;0.716789989;0.72236316;0.726505582;0.731112441;0.735442252;0.739778262;0.74356691;0.7479734;0.748820941;0.75181407;0.753913935;0.75595293;0.756884203;0.755452847;0.75500184;0.755528251;0.753694724;0.752830236;0.749567952;0.747247581;0.743816293;0.738558092;0.735553853;0.731339502;0.726744516;0.721131798;0.717969322;0.711771518;0.706393353;0.69960497;0.69382886;0.689038057;0.682810865;0.677523228;0.67079059;0.667308255;0.659989101;0.655876529;0.650233873;0.645409284;0.639216021;0.635742846;0.632258458;0.626715384;0.623316215;0.620652666;0.616214923;0.612515531;0.611261457;0.607317796;0.605364589;0.602003841;0.600577696;0.599943429;0.600088102;0.597659044;0.596014938;0.598485417;0.598389218;0.597780906;0.597185915;0.599423574;0.599085083;0.602127788;0.604171921;0.60566181;0.6071345;0.609356172;0.612210516;0.615885548;0.618675856;0.622374626;0.627040724;0.629720222;0.634424421;0.639258808;0.643713459;0.648350156;0.653790735;0.660056652;0.664812747;0.670437379;0.675093771;0.682016963;0.688013599;0.692574844;0.698102958;0.704645418;0.709766009;0.715934491;0.72066385;0.726481621;0.730822337;0.736279986;0.740196857;0.743926544;0.748479159;0.750559747;0.753584426;0.754209603;0.755805227;0.758373727;710.053364;8;0.266;1.445476683;0.793406593;4.692731915;-1.766666667;;0.018782559;42.5;;;;;;
0.756750544;0.757643892;0.756178884;0.755686754;0.752796802;0.750853529;0.749862364;0.746379812;0.743794549;0.738606115;0.73400373;0.730724722;0.724359677;0.719842844;0.714740358;0.708233879;0.702743348;0.695848653;0.689930166;0.684953844;0.678529243;0.673007836;0.66737625;0.662219234;0.656906497;0.650173589;0.646336591;0.641542679;0.6364801;0.633048093;0.628384451;0.624686605;0.62191172;0.617323825;0.615429766;0.611747464;0.608927675;0.606945242;0.605772085;0.605396534;0.602446039;0.603644423;0.602275992;0.601693067;0.601887108;0.602864104;0.601276331;0.603824185;0.603798725;0.604560859;0.609555633;0.610541665;0.611733372;0.6158409;0.61764905;0.621427854;0.625893188;0.628596361;0.632040867;0.638065116;0.641302845;0.646891856;0.650995588;0.657441317;0.661646917;0.668222417;0.673302872;0.679267422;0.683774781;0.68920414;0.695586512;0.700548028;0.706499701;0.713486281;0.719070684;0.723220024;0.728427139;0.732161387;0.736983675;0.739758105;0.742841987;0.746822348;0.748314457;0.750751635;0.750779218;0.751775267;0.753738343;0.753338532;0.750578109;0.750743319;0.747950555;0.746912969;0.742411076;0.741047283;0.73718382;0.73421041;0.728613498;0.724860602;0.718872067;0.71397379;0.710114607;0.704803117;0.698076814;0.69236209;0.687626831;0.681453789;0.676217269;0.671893;0.666095902;0.660911081;0.654749442;0.64945806;0.644358603;0.640367296;0.634761011;0.63154096;0.628239335;0.624660938;0.620753202;0.617766328;0.614215084;0.610863679;0.60891544;0.607397032;0.605171035;0.603756325;0.60133092;0.599946753;0.600905459;0.599292331;0.59846187;0.598406054;0.59912588;0.600625922;0.599555869;0.602634059;0.603133006;0.604428328;0.606531899;0.609474487;0.610097493;0.614406363;0.616369995;0.620910197;0.622964171;0.62768661;0.630663537;0.636272989;0.640094565;0.64497041;0.649430475;0.654910165;0.66121695;0.666016339;0.671686468;0.676564473;0.683364709;0.689415098;0.694031481;0.699620461;0.706224498;0.711411179;0.715143553;0.72144917;0.725771318;0.730150069;0.735648756;0.739612342;0.744717993;0.746525093;0.749924755;0.751746954;0.755771924;0.757413254;0.75669496;711.0533569;8;0.266;1.437426236;0.795154185;4.657048398;-1.76;;0.018887753;42.5;;;;;;
0.753484216;0.754512191;0.753175892;0.752809318;0.750040846;0.748216302;0.746326281;0.743964701;0.740506085;0.736399946;0.731112802;0.728029773;0.722430068;0.717477465;0.712537124;0.706189368;0.700847384;0.694098254;0.688319136;0.683476806;0.677682782;0.671786135;0.666447988;0.661238938;0.655574222;0.649744488;0.645694715;0.641394662;0.636054893;0.632363316;0.628619441;0.625040879;0.620733314;0.617021451;0.614834761;0.612545962;0.609834993;0.6079561;0.60688854;0.603245956;0.603772716;0.601732085;0.600478618;0.603339825;0.600310519;0.601394131;0.603263288;0.602564911;0.606028903;0.606918807;0.608613478;0.611136033;0.611945767;0.615217012;0.617616554;0.622803226;0.626066345;0.628878989;0.632432269;0.638160633;0.641787585;0.645927956;0.651427363;0.656853059;0.661576073;0.667041561;0.672242194;0.678331926;0.682961342;0.688518627;0.695030187;0.700118415;0.706205978;0.71087004;0.716565571;0.720819202;0.726139895;0.729980057;0.734911437;0.738298637;0.741895018;0.742859858;0.746791921;0.746858494;0.750389872;0.751523805;0.750288714;0.750026672;0.750735911;0.749077618;0.748274241;0.745283492;0.74312072;0.738477165;0.735557623;0.731852296;0.72635281;0.724507513;0.7186683;0.713912273;0.708794802;0.702567342;0.6984209;0.692840022;0.688226199;0.68218149;0.677072256;0.670507361;0.665047134;0.66003495;0.656051243;0.650609265;0.645940312;0.642067686;0.636591397;0.631860376;0.62963319;0.624870616;0.62108172;0.618209132;0.616215536;0.611527718;0.611234828;0.608273749;0.606151165;0.604841833;0.604329119;0.601241468;0.602302732;0.600797291;0.600073513;0.600127954;0.600959151;0.600473058;0.601621721;0.601444869;0.605020516;0.606874046;0.608708249;0.608703212;0.612616633;0.613850569;0.619186785;0.621057845;0.623673213;0.627595505;0.633475821;0.636442193;0.640401451;0.645548393;0.65033522;0.655930848;0.659999066;0.66491848;0.670708148;0.677396534;0.682633415;0.688812205;0.693555465;0.699277991;0.703564106;0.708859739;0.715209562;0.719893535;0.723853698;0.728632168;0.733637556;0.737198054;0.741060471;0.745812666;0.748091073;0.75125537;0.752128708;0.753915424;0.753338826;712.0533509;8;0.266;1.429683461;0.800884956;4.612801911;-1.758333333;;0.018990043;42.5;;;;;;
